State FIPS Code,County FIPS Code,Postal Code,Name,Median Household Income,"Poverty Percent, All Ages","Percent of adults with a bachelor's degree or higher, 2012-2016",Alzheimer's Disease/Dementia,Arthritis,Asthma,Atrial Fibrillation,COPD,Cancer,Chronic Kidney Disease,Depression ,Diabetes,Heart Failure,Hyperlipidemia,Hypertension,Ischemic Heart Disease,Osteoporosis,Schizophrenia/Other Psychotic Disorders,Stroke,,,,,,,,
48,425,TX,Somervell County,56944,10.8,25.157,13.5593,30.5085,* ,7.9096,10.7345,* ,10.7345,7.9096,26.5537,21.4689,35.0282,49.7175,36.7232,* ,* ,6.7797,,,,,,,,
48,427,TX,Starr County,26691,39.9,15.299,11.9186,27.3256,* ,5.2326,13.0814,6.1047,8.1395,12.5,18.314,20.0581,32.8488,51.7442,36.9186,6.9767,* ,3.1977,,,,,,,,
48,429,TX,Stephens County,42831,21.4,21.576,6.619,35.5993,3.0411,4.4723,18.4258,6.7979,13.059,8.4079,28.9803,15.9213,47.7639,52.0572,40.7871,9.4812,* ,3.0411,,,,,,,,
48,431,TX,Sterling County,60577,12.7,24.67,9.0411,28.4247,3.0822,5.411,9.589,6.6438,11.0274,7.3973,24.0411,16.5753,36.5068,50.9589,38.0137,4.0411,1.9178,3.0822,,,,,,,,
48,433,TX,Stonewall County,44225,15.6,19.163,13.2976,30.1528,5.1478,7.2516,11.7404,7.7251,14.0958,15.6487,26.5065,17.5245,42.2892,56.9935,31.1729,7.9062,3.8639,5.1451,,,,,,,,
48,435,TX,Sutton County,54760,14.1,9.277,12.0233,28.2345,3.5086,6.1133,11.312,7.1883,9.2582,12.3977,22.5009,16.6069,36.1769,52.2918,34.0215,9.3651,3.1716,4.4018,,,,,,,,
48,437,TX,Swisher County,38790,22.2,16.92,6.8293,29.7561,* ,5.3659,8.2927,5.3659,5.8537,7.8049,32.6829,17.561,24.878,49.7561,29.2683,* ,* ,* ,,,,,,,,
48,439,TX,Tarrant County,61553,13.6,23.707,11.8263,36.4731,4.5003,5.5468,14.0241,5.8085,10.9367,11.6693,27.2109,24.0712,34.6415,56.2009,44.113,5.6515,4.8666,4.3433,,,,,,,,
48,441,TX,Taylor County,48215,16.8,13.544,8.3102,33.795,3.6011,8.3102,8.0332,6.3712,9.1413,9.1413,18.2825,22.1607,26.5928,44.8753,39.0582,4.4321,* ,3.8781,,,,,,,,
48,443,TX,Terrell County,41114,18.7,16.844,13.0148,31.8506,4.2834,8.0176,15.3487,7.6332,15.184,14.6897,24.5744,24.1625,41.1862,58.704,35.2828,4.9973,4.7227,4.6952,,,,,,,,
48,445,TX,Terry County,38910,21.8,14.818,11.5654,27.7619,5.3623,6.8064,10.694,6.7028,11.4375,10.8586,25.5682,16.6352,39.571,53.8297,33.8797,5.7644,3.5281,4.1253,,,,,,,,
48,447,TX,Throckmorton County,42876,14.9,30.735,11.7413,22.0901,4.6589,7.205,7.4411,7.7907,13.2908,13.243,22.5323,14.3606,41.1798,49.8072,26.6548,7.4037,3.5592,3.8789,,,,,,,,
48,449,TX,Titus County,45324,14.9,24.118,9.7875,25.3517,4.0108,7.393,17.3002,7.2134,11.4636,11.3439,25.651,20.2634,33.7025,54.5046,34.8099,6.2556,2.3945,5.2978,,,,,,,,
48,451,TX,Tom Green County,48221,13.4,16.975,11.5293,26.2174,3.7378,6.8176,16.3201,7.3177,12.1348,14.6881,27.7441,19.7157,37.194,58.8313,37.7994,6.607,3.0798,4.3959,,,,,,,,
48,453,TX,Travis County,70068,12.2,12.131,11.2892,28.2404,3.9373,6.4983,15.9582,7.7003,12.0906,13.2927,25.9582,18.8676,43.7631,59.0418,30.7143,5.2787,2.5436,4.2683,,,,,,,,
48,455,TX,Trinity County,38973,20.1,19.876,11.499,28.3368,3.2854,4.3121,12.731,2.6694,9.8563,7.8029,26.694,19.7125,23.614,47.2279,37.577,4.7228,* ,5.3388,,,,,,,,
48,457,TX,Tyler County,43617,18.4,15.151,9.7984,29.3697,3.062,7.5019,9.0839,5.1799,11.2784,11.9418,28.936,15.5652,34.8303,57.7954,34.1158,3.6489,2.0669,4.0316,,,,,,,,
48,459,TX,Upshur County,49015,15.4,22.432,8.3728,26.9369,2.311,3.4855,8.5054,4.7357,13.7526,10.4565,34.7225,13.7905,41.0684,59.3673,32.7145,7.4635,1.8943,4.3001,,,,,,,,
48,461,TX,Upton County,56335,13.6,46.447,11.5831,26.9266,3.0525,6.7084,15.6105,7.2075,9.9234,13.6606,24.1179,18.8951,38.3821,54.1899,34.2851,5.7103,3.0409,4.7702,,,,,,,,
48,463,TX,Uvalde County,36913,25.3,12.18,10.119,32.54,4.8861,8.1882,10.0165,7.2189,10.1742,13.0428,32.8158,19.6863,41.5163,60.9268,31.744,7.3528,3.2942,4.4448,,,,,,,,
48,465,TX,Val Verde County,42104,20.7,11.324,11.6962,25.371,3.9253,7.2124,13.9461,7.356,12.1589,12.3504,24.5412,16.1162,36.2055,53.9173,33.4929,7.1166,2.3616,4.6593,,,,,,,,
48,467,TX,Van Zandt County,49751,14.8,15.784,10.181,22.98,5.1067,7.1105,10.2456,6.3348,11.3445,9.9548,27.3756,19.1984,38.009,59.1467,33.7427,4.5249,2.9412,5.6884,,,,,,,,
48,469,TX,Victoria County,53659,14.2,9.898,9.3546,22.7946,3.138,4.2037,11.8413,5.2694,9.1178,7.8153,27.1166,19.3606,41.0302,55.8319,36.4121,4.4405,1.7762,3.0787,,,,,,,,
48,471,TX,Walker County,42709,22.3,14.928,10.1758,22.4319,2.4996,7.2085,6.0313,6.3054,6.9827,9.1759,19.0614,15.433,31.3498,43.2027,26.8021,5.7571,3.4349,3.1447,,,,,,,,
48,473,TX,Waller County,56407,16.5,17.465,11.7059,33.3211,3.5563,2.3988,9.7732,4.5409,13.6542,9.9251,39.7318,13.958,46.4621,55.5334,38.4591,13.848,2.0217,4.5252,,,,,,,,
48,475,TX,Ward County,63809,12.8,16.3,11.4087,27.8683,3.776,8.1007,12.151,6.8097,16.2337,10.8117,27.6585,19.2351,49.7337,64.741,34.4037,7.1486,2.8724,5.0831,,,,,,,,
48,477,TX,Washington County,53157,14.1,18.848,10.5904,24.9297,3.6551,6.4667,12.5586,5.717,9.2784,12.1837,19.4939,20.6186,24.836,48.2662,31.865,4.3112,1.8744,3.7488,,,,,,,,
48,479,TX,Webb County,36718,31.8,19.501,11.77,32.3723,3.9481,7.911,13.6325,7.054,11.2944,16.2927,27.1462,23.1733,40.3874,58.7309,33.9625,6.3605,3.6162,5.2757,,,,,,,,
48,481,TX,Wharton County,46097,17.4,18.745,10.8813,29.9545,2.6893,5.9164,11.5432,5.5854,8.3988,12.6603,25.4448,24.2449,34.0505,55.6889,41.1254,7.3645,2.1928,4.2201,,,,,,,,
48,483,TX,Wheeler County,47476,13.4,14.099,14.2023,28.2101,4.1634,4.7082,14.0467,6.3424,21.2062,15.9144,44.2412,21.751,45.9533,64.1245,50.8171,9.4553,1.5953,3.93,,,,,,,,
48,485,TX,Wichita County,45071,16.8,22.047,10.0499,22.7023,4.3422,7.1373,7.6435,7.3832,10.8271,12.8235,21.5152,13.8859,46.164,50.8841,26.4991,5.9323,2.1569,3.6435,,,,,,,,
48,487,TX,Wilbarger County,40955,15.8,17.454,11.3584,24.1238,4.1699,6.1653,11.1282,5.8839,14.7096,13.8399,29.1379,26.1192,50.3454,61.1665,31.8752,5.7304,3.4536,3.9652,,,,,,,,
48,489,TX,Willacy County,31225,38.3,14.527,8.2707,25.9936,3.0075,4.6187,12.1375,4.189,11.1708,9.9893,26.8528,19.2266,36.9495,54.2427,39.0977,4.4039,1.826,2.9001,,,,,,,,
48,491,TX,Williamson County,82370,5.8,14.12,9.9572,21.2938,3.2979,6.9605,12.3038,6.9447,11.3525,10.6231,24.5917,18.3288,32.567,49.7067,33.5025,5.264,2.3307,4.4712,,,,,,,,
48,493,TX,Wilson County,66045,10.4,22.174,9.399,27.3866,2.8313,7.3571,13.9354,7.9886,10.3358,13.3039,23.0186,16.2825,41.6061,53.0576,31.5967,5.5152,2.4208,4.3574,,,,,,,,
48,495,TX,Winkler County,53312,15,15.545,11.1675,23.9594,2.4365,5.9898,11.7766,6.2944,12.7919,11.8782,24.264,20.8122,30.7614,53.6041,31.6751,3.4518,1.5228,1.6244,,,,,,,,
48,497,TX,Wise County,57609,12,8.647,13.3089,31.6479,3.4844,7.1522,12.9683,6.602,10.8986,17.9722,24.2599,23.081,36.4684,53.8381,33.9272,7.2046,2.6461,5.0039,,,,,,,,
48,499,TX,Wood County,47260,13.2,39.403,11.8694,33.6795,2.6706,1.8546,14.6884,5.8605,15.6528,13.3531,36.7953,23.6647,43.1751,56.3798,47.4036,9.7923,2.2997,4.7478,,,,,,,,
48,501,TX,Yoakum County,57114,12.2,19.296,7.1625,26.1019,2.3416,3.5813,5.4408,3.9256,11.4325,10.4683,41.9421,16.6667,50.6887,63.0165,35.6061,4.3388,2.7548,4.2011,,,,,,,,
48,503,TX,Young County,52133,14.6,10.312,9.0629,24.7457,3.6337,6.6818,5.8162,6.0154,9.7868,13.9216,21.9042,14.9181,27.5711,40.0789,22.581,5.9677,2.8191,3.0659,,,,,,,,
48,505,TX,Zapata County,34136,29.1,16.907,6.4169,21.9446,3.2084,6.1474,3.7472,5.4862,8.7926,8.9885,22.361,13.6174,21.2344,29.3167,23.7081,2.9635,2.1798,2.2288,,,,,,,,
48,507,TX,Zavala County,25507,34.4,17.138,8.8628,27.3646,3.4477,7.5451,4.1877,6.6606,13.213,11.9675,22.4729,12.8881,29.296,43.7004,20.2708,7.6715,1.9134,2.3827,,,,,,,,
49,001,UT,Beaver County,49843,8.9,18.592,15.2125,25.4288,3.9896,5.481,9.0977,4.9217,8.874,9.9925,24.3102,20.8054,20.6935,38.4787,22.6696,4.3251,2.349,3.7286,,,,,,,,
49,003,UT,Box Elder County,57875,9.5,8.319,* ,18.4397,0,* ,7.8014,* ,* ,10.6383,12.766,13.4752,24.1135,26.2411,19.1489,* ,* ,* ,,,,,,,,
49,005,UT,Cache County,57422,12.8,9.13,8.958,23.787,3.2387,6.7443,4.1303,6.0711,8.7579,13.2885,22.9561,14.2467,29.6094,38.7373,21.1912,5.034,1.7589,3.1053,,,,,,,,
49,007,UT,Carbon County,49743,15.2,31.675,6.39,16.6576,2.84,6.2261,6.39,4.533,6.2261,10.2676,20.9175,13.9814,15.5106,29.1644,21.2452,4.7515,1.9115,2.13,,,,,,,,
49,009,UT,Daggett County,54784,8.2,21.358,10.5052,22.6143,3.0473,4.9719,8.1796,4.17,8.34,7.4579,21.251,17.8027,17.2414,33.1997,22.3737,3.9294,1.1227,2.486,,,,,,,,
49,011,UT,Davis County,77095,6.3,21.381,7.027,17.7027,3.2432,3.7838,7.027,4.8649,7.7027,12.973,20.1351,15.4054,23.6486,39.1892,21.2162,3.3784,1.4865,1.7568,,,,,,,,
49,013,UT,Duchesne County,56408,13.8,36.323,6.7485,21.0342,2.8922,5.6091,8.9395,5.3462,5.2585,11.7441,17.1779,14.6363,25.1534,35.4075,14.8992,2.8922,2.0158,2.9798,,,,,,,,
49,015,UT,Emery County,54569,12.4,15.482,8.7169,18.848,4.577,6.1455,5.9655,5.7084,9.8226,14.2196,20.4423,15.3253,25.9707,40.756,25.2764,3.677,2.9828,2.7256,,,,,,,,
49,017,UT,Garfield County,47901,10.9,14.528,8.9207,25.5507,3.9648,4.2952,7.489,4.4053,7.489,15.859,22.7974,22.9075,18.8326,36.3436,23.348,3.7445,2.2026,3.7445,,,,,,,,
49,019,UT,Grand County,55916,12.7,35.408,5.7331,19.5489,2.3496,4.7932,6.5789,5.6391,5.9211,8.5526,17.7632,13.7218,22.6504,32.7068,21.3346,2.1617,1.4098,3.0075,,,,,,,,
49,021,UT,Iron County,45581,18.4,14.117,7.1121,22.342,2.8017,5.9626,5.6753,4.2385,7.2557,9.1954,17.1695,14.7989,17.1695,29.023,20.0431,2.3707,1.5086,2.3707,,,,,,,,
49,023,UT,Juab County,57820,10.6,13.45,8.3916,23.3566,3.0769,9.7902,4.7552,6.1538,8.5315,10.0699,20.2797,16.3636,26.8531,40,26.7133,6.5734,* ,2.6573,,,,,,,,
49,025,UT,Kane County,48697,10.6,20.085,7.7821,26.07,* ,* ,9.3385,6.6148,10.1167,10.8949,15.9533,16.7315,24.1245,42.0233,24.9027,* ,* ,* ,,,,,,,,
49,027,UT,Millard County,55656,11.2,27.149,* ,24.7012,* ,4.3825,4.7809,* ,* ,11.1554,23.9044,13.1474,25.8964,42.6295,17.5299,* ,* ,* ,,,,,,,,
49,029,UT,Morgan County,85681,4.3,28.268,9.9355,24.7352,3.9856,6.9823,5.9065,5.9667,9.9305,16.405,21.9824,14.7045,28.0226,41.8602,20.8182,6.6014,3.8135,3.0969,,,,,,,,
49,031,UT,Piute County,39659,17.7,16.895,9.3857,23.8055,3.7543,3.4983,4.2662,4.6075,11.1775,9.3003,27.1331,12.884,14.9317,34.5563,15.0171,2.5597,2.4744,1.1945,,,,,,,,
49,033,UT,Rich County,60008,9.3,25.33,6.4679,22.8505,2.9822,3.9504,5.9644,4.725,7.8621,11.6576,21.2239,15.6081,16.7699,32.4555,24.7095,4.0279,2.6336,2.5562,,,,,,,,
49,035,UT,Salt Lake County,68404,9.4,19.806,8.6066,27.623,4.0164,4.8361,8.3607,5.4918,8.9754,10.8197,22.1311,20.4918,27.7459,42.0902,23.5246,3.7705,2.3361,2.377,,,,,,,,
49,037,UT,San Juan County,42747,31,38.034,7.5309,23.3997,3.0662,5.6482,4.2496,6.0785,7.3696,11.6192,13.3405,11.7267,25.121,32.114,18.5046,4.8951,1.9903,4.0344,,,,,,,,
49,039,UT,Sanpete County,47768,16.8,20.715,8.046,28.7083,4.0777,6.1029,10.208,5.6377,11.0016,16.2562,28.2157,15.4351,32.3207,46.8801,21.7843,5.5829,1.8336,2.8188,,,,,,,,
49,041,UT,Sevier County,50909,13.8,20.405,8.3713,20.6382,3.0667,8.1641,7.501,5.0145,7.5839,10.8579,23.1662,18.0688,18.0688,34.9772,22.6689,7.0037,1.6577,3.0667,,,,,,,,
49,043,UT,Summit County,94540,6,32.801,8.9508,26.614,3.8307,6.2739,4.793,5.8628,10.441,13.7672,22.4283,17.6913,25.3901,36.9569,25.988,6.8485,3.2608,3.8214,,,,,,,,
49,045,UT,Tooele County,64675,8.1,17.482,7.6967,25.5986,2.9076,5.0741,4.39,5.5302,6.5564,14.8233,20.5245,17.2748,26.2828,36.26,20.9236,4.333,3.5348,2.5086,,,,,,,,
49,047,UT,Uintah County,64184,11.4,19.469,7.9699,28.5788,3.1019,7.6617,7.0451,7.4369,10.3654,11.971,19.4528,11.3352,32.9009,43.5939,26.5494,4.8744,1.6762,3.134,,,,,,,,
49,049,UT,Utah County,69568,11.4,16.504,12.0344,25.2149,3.4384,4.8711,7.7364,5.1576,9.1691,10.6017,18.0516,19.4842,21.2034,47.5645,24.0688,* ,* ,* ,,,,,,,,
49,051,UT,Wasatch County,73077,5.5,52.118,8.7911,23.204,3.5698,7.123,5.8496,6.5669,10.8652,13.6455,22.7146,14.1237,32.0841,42.9993,23.6988,8.0127,2.6357,2.9359,,,,,,,,
49,053,UT,Washington County,54876,12.5,20.773,8.7042,22.7394,3.7832,7.7628,9.8103,7.4888,8.1543,15.3395,20.835,11.6891,33.2059,44.6916,23.2208,4.647,2.944,3.174,,,,,,,,
49,055,UT,Wayne County,43080,14.8,14.906,9.5657,20.3324,4.6083,8.4765,10.8504,8.7837,9.0769,15.5565,20.7653,10.5851,35.414,47.256,25.1362,7.4012,2.5415,3.0582,,,,,,,,
49,057,UT,Weber County,62768,10.8,38.138,8.3942,25.1234,3.0614,7.8214,9.441,6.1229,8.73,16.3342,21.3707,10.6261,31.1475,45.1708,23.7409,4.8983,2.7059,2.4886,,,,,,,,
50,001,VT,Addison County,59731,9.7,27.589,9.0976,23.2003,3.537,7.7939,8.0546,8.5421,7.3858,15.0493,19.4082,10.9001,30.8582,43.9066,24.555,4.0415,2.6017,2.8058,,,,,,,,
50,003,VT,Bennington County,51989,13.9,29.122,7.9161,20.0947,3.5183,5.8863,11.908,6.157,7.9161,15.3586,20.23,9.6752,36.3329,47.5643,23.207,3.3829,2.9093,2.5034,,,,,,,,
50,005,VT,Caledonia County,48747,13.5,23.301,8.454,27.7129,4.5462,7.9558,11.5834,7.4887,9.8552,17.9978,25.253,14.6193,41.9897,53.5575,24.3189,4.4372,1.9928,3.7521,,,,,,,,
50,007,VT,Chittenden County,67833,9.6,36.182,6.9231,24.188,4.4444,7.265,9.4017,8.2906,8.2051,12.4786,20.3419,10.3419,36.7521,48.9744,24.9573,3.6752,1.2821,2.8205,,,,,,,,
50,009,VT,Essex County,40813,15.7,35.774,8.3934,22.1492,3.6668,6.8249,9.8559,6.6978,6.9945,17.3802,19.8389,11.3819,30.0763,41.5642,22.1068,3.8576,2.5646,2.3739,,,,,,,,
50,011,VT,Franklin County,59418,10.5,33.593,8.2665,21.5938,2.6792,7.9002,8.7703,6.8926,8.152,14.1287,20.0595,12.5029,28.3719,42.0426,21.8457,5.1294,3.3662,2.8166,,,,,,,,
50,013,VT,Grand Isle County,65601,8.8,27.669,10.7849,22.492,3.482,7.284,12.7612,6.9264,9.4297,17.6172,22.8684,11.3307,39.2057,49.3883,27.4045,4.0467,3.3126,3.2373,,,,,,,,
50,015,VT,Lamoille County,56207,12.1,49.398,7.5641,22.9007,4.9817,8.5971,12.4708,7.7641,9.4052,12.8957,21.2596,11.6128,34.7634,45.5098,23.0257,4.1653,3.4072,5.3066,,,,,,,,
50,017,VT,Orange County,54272,10.6,15.865,9.3011,22.0914,3.6574,7.4619,9.196,7.4829,8.1135,16.6789,22.207,11.897,36.3952,42.3332,20.3573,5.5596,4.5087,2.5644,,,,,,,,
50,019,VT,Orleans County,43107,15.5,23.456,7.8782,20.6703,3.6988,7.077,9.4005,6.2759,6.7032,15.703,21.0843,11.5236,30.7518,42.0483,21.4715,5.4346,2.951,2.4302,,,,,,,,
50,021,VT,Rutland County,50569,13.3,34.889,8.6763,23.1557,3.0912,7.5194,8.1263,6.7514,7.6522,14.4605,18.168,11.0089,27.9158,40.8591,20.1309,4.3903,2.674,3.1291,,,,,,,,
50,023,VT,Washington County,55803,10.8,36.361,4.5556,9.8432,1.2323,2.106,1.3443,6.0418,6.0642,1.6131,28.8872,8.0134,18.1404,39.4473,13.3159,1.068,1.0829,2.4795,,,,,,,,
50,025,VT,Windham County,47074,12.7,30.192,9.3774,25.9516,4.0963,8.7094,7.5624,7.9657,12.5032,12.1628,21.9183,12.1376,42.0973,53.3401,22.3343,6.8188,2.1427,3.0754,,,,,,,,
50,027,VT,Windsor County,58123,10,22.143,11.1443,26.6186,4.5937,9.0417,7.293,9.1111,11.0679,9.8258,21.3101,13.7534,40.7536,52.8138,26.2091,7.064,2.4981,4.4341,,,,,,,,
51,001,VA,Accomack County,39040,20,40.461,10.7508,28.4685,5.2853,7.9279,15.976,7.027,14.955,16.3363,31.7718,16.1562,43.964,61.9219,30.2703,8.4084,5.8859,4.7447,,,,,,,,
51,003,VA,Albemarle County,73132,8.5,35.265,9.3179,19.9756,4.8721,6.0901,8.8307,6.76,13.5201,11.5713,26.4312,13.7637,41.6565,54.2631,23.6906,4.0195,2.3143,3.8977,,,,,,,,
51,005,VA,Alleghany County,47037,14.9,35.178,10.4234,23.246,4.1129,7.1169,9.9194,8.004,13.9113,10.5242,29.0726,12.2984,44.0927,52.7016,23.7097,6.1694,3.3065,3.7298,,,,,,,,
51,007,VA,Amelia County,56172,10.4,36.891,10.5014,20.5771,4.1154,7.7578,8.1362,7.5213,14.6168,10.2176,26.7266,12.3936,42.2422,49.4324,22.1381,4.9196,2.9328,3.9262,,,,,,,,
51,009,VA,Amherst County,46497,14.3,18.335,12.3945,23.9311,4.219,7.8778,7.509,8.1543,11.1182,10.4162,19.6412,12.898,39.4668,51.1026,23.2078,8.2394,2.7441,3.9353,,,,,,,,
51,011,VA,Appomattox County,51431,13.9,51.534,8.6209,23.739,3.521,6.5949,9.571,8.4812,13.623,12.7009,27.1203,13.8606,43.6356,55.1069,24.2141,5.8824,2.1517,3.0739,,,,,,,,
51,013,VA,Arlington County,108635,7.5,16.288,7.5731,22.031,2.7539,7.6592,11.2737,7.8313,12.9088,10.0688,24.6988,14.9742,37.6936,55.1635,25.9897,5.852,1.8072,4.1308,,,,,,,,
51,015,VA,Augusta County,56784,9.2,14.074,9.4829,23.5308,3.4448,7.304,8.4164,7.9791,10.0506,11.869,23.3159,11.6081,40.0107,47.4221,24.6816,5.5317,2.6699,3.5599,,,,,,,,
51,017,VA,Bath County,47059,11.7,18.88,8.2435,25.6549,4.6995,6.7026,20.1079,7.7812,11.3251,17.9507,29.1988,19.3374,43.3744,59.0139,39.8305,8.7057,3.1587,4.7766,,,,,,,,
51,019,VA,Bedford County,55708,9.6,19.55,9.0948,26.3259,3.0245,7.6677,8.8605,7.2204,10.4792,12.8009,24.1534,12.4175,38.3813,49.4782,26.049,5.5804,2.6411,3.9617,,,,,,,,
51,021,VA,Bland County,44827,13.8,73.665,7.6978,25.4602,4.8769,6.0961,12.9333,6.3113,10.447,14.6546,27.4444,15.1327,36.2897,53.0241,27.3249,6.2395,2.7731,3.7055,,,,,,,,
51,023,VA,Botetourt County,68390,7.8,23.32,10.5926,23.4444,4.1481,5.3704,10.7778,8.7037,12.3704,9.8889,28.0741,17.037,45.037,64.2222,32.4815,4.3333,2.963,5.7407,,,,,,,,
51,025,VA,Brunswick County,39433,22.8,15.436,6.1352,23.9983,3.8815,4.5701,14.9833,4.5284,8.1177,18.5518,25.8973,13.9399,38.8356,49.4157,29.2362,4.4658,1.8573,2.2329,,,,,,,,
51,027,VA,Buchanan County,31763,25.1,27.804,9.2778,20.0843,4.059,6.5366,8.6452,6.8002,14.1276,10.5957,29.7839,13.9694,39.2198,59.2514,21.8766,5.5878,2.1613,3.9009,,,,,,,,
51,029,VA,Buckingham County,42455,17.6,16.175,10.0815,18.2357,4.003,7.7835,8.3024,6.6716,11.7124,14.5293,33.1357,15.7153,34.0252,53.2987,27.7242,5.7821,4.596,3.3358,,,,,,,,
51,031,VA,Campbell County,49935,13.3,27.336,9.6954,21.4264,3.3474,7.7352,8.9717,6.9964,12.7413,11.6858,28.3323,12.0778,41.1942,51.0404,21.924,5.4282,2.8498,3.6791,,,,,,,,
51,033,VA,Caroline County,55423,9.9,12.387,9.6301,18.8776,6.5689,7.6531,9.4069,6.5689,13.6798,10.9056,30.6122,14.0944,41.4541,60.1403,26.7219,3.7946,2.2959,3.986,,,,,,,,
51,035,VA,Carroll County,40390,16.3,9.937,7.9078,21.2951,5.5832,7.0776,11.7684,6.538,9.6306,14.3628,26.3595,14.5081,42.3827,56.3927,25.9859,4.8775,2.6567,3.7983,,,,,,,,
51,036,VA,Charles City County,56907,12.4,11.902,8.2745,20.0807,4.1372,5.3481,7.8708,6.6599,13.219,10.1917,32.1897,14.6317,53.6831,61.7558,25.6307,3.6327,2.7245,3.9354,,,,,,,,
51,037,VA,Charlotte County,38557,20.8,20.366,8.9267,20.7496,3.9182,6.9165,8.586,6.7802,13.799,9.9148,27.1891,11.7888,43.0664,56.8654,22.7939,3.9523,3.1346,4.1227,,,,,,,,
51,041,VA,Chesterfield County,76260,7,18.787,11.5531,26.0925,4.3238,8.6821,8.2094,8.4746,13.64,16.8108,22.0108,12.268,40.2859,51.62,21.9762,7.1486,5.2116,3.4475,,,,,,,,
51,043,VA,Clarke County,76753,7.9,12.814,11.4146,29.1007,4.7765,7.1835,12.3078,7.7288,15.7726,11.739,32.2505,14.0896,50.4772,65.1215,27.789,7.0801,2.5763,5.0444,,,,,,,,
51,045,VA,Craig County,48221,12.6,12.736,8.963,24.7867,4.0741,7.2027,7.7062,8.2789,11.6304,11.5228,23.2762,11.5343,42.5282,54.174,24.9712,6.1304,2.4099,3.7282,,,,,,,,
51,047,VA,Culpeper County,67023,9.8,13.042,11.1588,25.8047,3.9163,7.5644,13.1974,7.9936,15.6652,10.9979,25.6438,13.3584,46.7811,59.0665,27.3605,7.9399,2.3069,4.9356,,,,,,,,
51,049,VA,Cumberland County,42692,18.2,37.69,9.883,27.0481,4.8635,7.9844,11.6515,8.0884,11.9896,12.3797,27.1782,14.0702,49.3108,61.2224,31.7815,6.4499,3.173,4.8114,,,,,,,,
51,051,VA,Dickenson County,32795,25.6,29.987,7.5625,24.9063,4.1563,6.5625,12.2188,6.5938,12.5938,13.8438,28.2813,11.8438,45.0313,58.875,29.0313,7,4.1563,3.5625,,,,,,,,
51,053,VA,Dinwiddie County,54805,13,12.952,7.8457,24.3351,4.1223,6.117,12.5,5.5851,12.1011,17.1543,28.3245,13.2979,34.0426,49.4681,23.1383,5.984,2.9255,3.0585,,,,,,,,
51,057,VA,Essex County,50033,13.1,22.326,13.1608,24.8009,4.7067,9.5945,9.5583,8.092,12.1832,11.5858,26.2672,13.2332,49.8371,58.7799,24.2397,4.4895,2.6068,4.7972,,,,,,,,
51,059,VA,Fairfax County,115518,6,15.125,7.5693,22.3881,4.371,6.5032,9.3817,7.6759,14.3923,9.7015,27.9318,12.8998,44.8827,59.8081,24.8401,3.5181,2.3454,5.2239,,,,,,,,
51,061,VA,Fauquier County,91372,5.8,10.713,11.605,20.3697,4.8783,6.7087,11.7403,7.7096,11.9477,11.56,28.963,16.4743,47.2498,59.7295,31.5149,8.0343,3.6519,5.0857,,,,,,,,
51,063,VA,Floyd County,42670,13.7,16.929,6.4315,22.7287,3.7777,4.4021,21.2301,5.9319,11.2395,21.8233,27.1933,14.2054,46.3003,56.5407,27.8801,6.088,3.4031,2.966,,,,,,,,
51,065,VA,Fluvanna County,70005,7.5,16.652,8.4693,23.117,4.3388,6.0396,8.747,7.0809,12.9469,9.2676,31.2739,15.2031,44.2902,58.4519,29.0871,3.8528,4.0611,4.1652,,,,,,,,
51,067,VA,Franklin County,52424,13.2,60.26,15.1348,30.8824,5.4534,5.2696,14.7059,8.027,14.951,14.951,28.0025,19.5466,40.3186,62.5613,31.924,6.1887,5.1471,6.25,,,,,,,,
51,069,VA,Frederick County,69346,6.8,33.543,11.2955,23.8758,5.4604,6.9593,9.5289,9.9036,12.4197,10.1178,29.9251,23.394,46.4668,61.9914,27.2484,5.6745,2.5161,3.8544,,,,,,,,
51,071,VA,Giles County,51780,12.2,17.717,10.4267,23.4945,4.3523,8.1471,6.6659,7.8706,9.846,9.4553,20.1755,12.0546,42.3464,50.1938,24.0953,6.947,2.3569,4.1268,,,,,,,,
51,073,VA,Gloucester County,64296,9.4,31.005,11.3668,22.9409,4.5428,7.3277,7.3079,7.8214,10.6261,9.7274,20.4721,11.8309,44.7166,52.0541,24.3828,6.903,2.3109,4.2465,,,,,,,,
51,075,VA,Goochland County,88815,6.4,20.65,15.3319,25.079,4.2677,10.1159,9.1675,8.9568,13.0137,10.1686,19.0727,16.2276,41.9389,54.6365,26.4489,10.0632,1.8967,3.8988,,,,,,,,
51,077,VA,Grayson County,36113,17.4,28.825,14.0901,24.1728,3.8505,7.7153,9.0987,7.8294,13.5625,10.6959,23.2459,12.5071,44.0103,53.1375,25.4991,5.6902,2.1107,4.7633,,,,,,,,
51,079,VA,Greene County,66170,8.4,15.858,9.2911,19.9912,3.3906,7.1775,8.0581,7.3536,10.48,11.5368,23.6019,13.4302,38.7494,52.1356,26.6843,5.7244,3.6548,3.1264,,,,,,,,
51,081,VA,Greensville County,41539,25.4,22.551,9.0047,24.0312,4.2096,8.0011,8.1126,9.0605,15.4725,11.6253,27.4045,10.5938,49.1497,58.935,22.6373,5.8824,1.1151,3.3454,,,,,,,,
